Date,Flow,Hour,Line
2020-07-13,29.723691,4,B5
2020-07-13,25.14731,4,B6
2020-07-13,-107.60345,4,B7
2020-07-13,-9.334108,4,B8
2020-07-13,4.322187,4,B9
2020-07-13,21.426743,4,C1
2020-07-13,-48.375117,4,C10
2020-07-13,-46.412984,4,C11
2020-07-13,-67.603261,4,C12-1
2020-07-13,-42.302684,4,C13-2
2020-07-13,-42.09091,4,C14
2020-07-13,-47.516615,4,C15
2020-07-13,-91.788471,4,C16
2020-07-13,-97.214176,4,C17
2020-07-13,-24.07935,4,C18
2020-07-13,-109.80003,4,C19
2020-07-13,-61.969544,4,C2
2020-07-13,-14.584365,4,C20
2020-07-13,-130.14643,4,C21
2020-07-13,-137.05924,4,C22
2020-07-13,-181.83298,4,C23
2020-07-13,11.369015,4,C24
2020-07-13,-110.16529,4,C25-1
2020-07-13,-110.16529,4,C25-2
2020-07-13,91.258248,4,C26
2020-07-13,-173.70484,4,C27
2020-07-13,90.11049,4,C28
2020-07-13,5.622257,4,C29
2020-07-13,0.441983,4,C3
2020-07-13,-60.352101,4,C30
2020-07-13,-44.375322,4,C31-1
2020-07-13,-44.375322,4,C31-2
2020-07-13,11.452245,4,C32-1
2020-07-13,11.452245,4,C32-2
2020-07-13,-12.311203,4,C33-1
2020-07-13,-12.311203,4,C33-2
2020-07-13,-77.381233,4,C34
2020-07-13,-291.82807,4,C35
2020-07-13,-16.711941,4,C4
2020-07-13,2.122209,4,C5
2020-07-13,55.945674,4,C6
2020-07-13,-91.258248,4,C7
2020-07-13,-44.188428,4,C8
2020-07-13,-25.920592,4,C9
2020-07-13,-291.82807,4,CA-1
2020-07-13,-29.271288,4,CB-1
2020-07-13,21.241086,5,A1
2020-07-13,-8.521658,5,A10
2020-07-13,-54.824231,5,A11
2020-07-13,-69.123776,5,A12-1
2020-07-13,-60.744402,5,A13-2
2020-07-13,-41.204083,5,A14
2020-07-13,-40.532982,5,A15
2020-07-13,-57.663567,5,A16
2020-07-13,-56.992466,5,A17
2020-07-13,13.954008,5,A18
2020-07-13,-112.82166,5,A19
2020-07-13,12.017681,5,A2
2020-07-13,12.779581,5,A20
2020-07-13,-110.30503,5,A21
2020-07-13,-130.03457,5,A22
2020-07-13,-197.95924,5,A23
2020-07-13,82.710317,5,A24
2020-07-13,-121.77709,5,A25-1
2020-07-13,-121.77709,5,A25-2
2020-07-13,114.7273,5,A26
2020-07-13,-199.11949,5,A27
2020-07-13,163.98522,5,A28
2020-07-13,-92.824041,5,A29
2020-07-13,71.345056,5,A3
2020-07-13,-106.29545,5,A30
2020-07-13,-34.481127,5,A31-1
2020-07-13,-34.481127,5,A31-2
2020-07-13,42.276369,5,A32-1
2020-07-13,42.276369,5,A32-2
2020-07-13,14.189746,5,A33-1
2020-07-13,14.189746,5,A33-2
2020-07-13,-131.83789,5,A34
2020-07-13,48.909881,5,A4
2020-07-13,51.162416,5,A5
2020-07-13,47.751349,5,A6
2020-07-13,-114.7273,5,A7
2020-07-13,16.434723,5,A8
2020-07-13,40.186458,5,A9
2020-07-13,-0.032456,5,AB1
2020-07-13,40.471986,5,AB2
2020-07-13,149.23138,5,AB3
2020-07-13,-32.071324,5,B1
2020-07-13,-34.62383,5,B10
2020-07-13,-55.773763,5,B11
2020-07-13,-71.20955,5,B12-1
2020-07-13,-60.86272,5,B13-2
2020-07-13,-57.960546,5,B14
2020-07-13,-85.333765,5,B15
2020-07-13,-78.284677,5,B16
2020-07-13,-105.6579,5,B17
2020-07-13,-60.667101,5,B18
2020-07-13,-75.578122,5,B19
2020-07-13,-7.247752,5,B2
2020-07-13,-12.763968,5,B20
2020-07-13,-178.22769,5,B21
2020-07-13,-191.67145,5,B22
2020-07-13,-162.139,5,B23
2020-07-13,-49.682563,5,B24
2020-07-13,-65.304251,5,B25-1
2020-07-13,-65.304251,5,B25-2
2020-07-13,106.62079,5,B26
2020-07-13,-94.641574,5,B27
2020-07-13,-68.799001,5,B28
2020-07-13,75.441968,5,B29
2020-07-13,30.230545,5,B3
2020-07-13,-20.852161,5,B30
2020-07-13,-36.569668,5,B31-1
2020-07-13,-36.569668,5,B31-2
2020-07-13,-74.779705,5,B32-1
2020-07-13,-74.779705,5,B32-2
2020-07-13,-103.33587,5,B33-1
2020-07-13,-103.33587,5,B33-2
2020-07-13,-33.747839,5,B34
2020-07-13,19.990212,5,B4
2020-07-13,26.058024,5,B5
2020-07-13,19.026363,5,B6
2020-07-13,-106.62079,5,B7
2020-07-13,-13.027855,5,B8
2020-07-13,-1.448952,5,B9
2020-07-13,27.847083,5,C1
2020-07-13,-45.813047,5,C10
2020-07-13,-46.868447,5,C11
2020-07-13,-68.373574,5,C12-1
2020-07-13,-42.610908,5,C13-2
2020-07-13,-40.966112,5,C14
2020-07-13,-40.593468,5,C15
2020-07-13,-91.57135,5,C16
2020-07-13,-91.198706,5,C17
2020-07-13,-12.501978,5,C18
2020-07-13,-120.03548,5,C19
2020-07-13,-73.731374,5,C2
2020-07-13,-13.154105,5,C20
2020-07-13,-118.63807,5,C21
2020-07-13,-125.01719,5,C22
2020-07-13,-192.77531,5,C23
2020-07-13,8.048297,5,C24
2020-07-13,-100.57444,5,C25-1
2020-07-13,-100.57444,5,C25-2
2020-07-13,74.242198,5,C26
2020-07-13,-238.41437,5,C27
2020-07-13,140.1926,5,C28
2020-07-13,129.34721,5,C29
2020-07-13,5.389953,5,C3
2020-07-13,-43.103246,5,C30
2020-07-13,-26.040606,5,C31-1
2020-07-13,-26.040606,5,C31-2
2020-07-13,36.163543,5,C32-1
2020-07-13,36.163543,5,C32-2
2020-07-13,12.166899,5,C33-1
2020-07-13,12.166899,5,C33-2
2020-07-13,-83.230088,5,C34
2020-07-13,-219.32146,5,C35
2020-07-13,-13.702655,5,C4
2020-07-13,5.179823,5,C5
2020-07-13,83.161927,5,C6
2020-07-13,-74.242198,5,C7
2020-07-13,-41.448775,5,C8
2020-07-13,-21.231325,5,C9
2020-07-13,-219.32146,5,CA-1
2020-07-13,56.57088,5,CB-1
2020-07-13,22.531898,6,A1
2020-07-13,-8.515873,6,A10
2020-07-13,-57.872202,6,A11
2020-07-13,-71.53738,6,A12-1
2020-07-13,-62.27213,6,A13-2
2020-07-13,-42.553032,6,A14
2020-07-13,-37.525277,6,A15
2020-07-13,-60.752631,6,A16
2020-07-13,-55.724875,6,A17
2020-07-13,20.553251,6,A18
2020-07-13,-123.85891,6,A19
2020-07-13,9.114166,6,A2
2020-07-13,11.754679,6,A20
2020-07-13,-105.00483,6,A21
2020-07-13,-123.55969,6,A22
2020-07-13,-210.01001,6,A23
2020-07-13,116.16121,6,A24
2020-07-13,-143.86777,6,A25-1
2020-07-13,-143.86777,6,A25-2
2020-07-13,123.80165,6,A26
2020-07-13,-247.96974,6,A27
2020-07-13,202.71315,6,A28
2020-07-13,-106.09759,6,A29
2020-07-13,72.435197,6,A3
2020-07-13,-141.87215,6,A30
2020-07-13,-41.987755,6,A31-1
2020-07-13,-41.987755,6,A31-2
2020-07-13,61.167534,6,A32-1
2020-07-13,61.167534,6,A32-2
2020-07-13,32.746553,6,A33-1
2020-07-13,32.746553,6,A33-2
2020-07-13,-181.16952,6,A34
2020-07-13,49.044304,6,A4
2020-07-13,51.878711,6,A5
2020-07-13,52.981811,6,A6
2020-07-13,-123.80165,6,A7
2020-07-13,16.190879,6,A8
2020-07-13,40.905672,6,A9
2020-07-13,2.362474,6,AB1
2020-07-13,38.186998,6,AB2
2020-07-13,139.92858,6,AB3
2020-07-13,-7.600922,6,B1
2020-07-13,-44.304525,6,B10
2020-07-13,-55.300799,6,B11
2020-07-13,-71.547906,6,B12-1
2020-07-13,-59.404385,6,B13-2
2020-07-13,-63.321204,6,B14
2020-07-13,-93.015375,6,B15
2020-07-13,-87.174549,6,B16
2020-07-13,-116.86872,6,B17
2020-07-13,-69.63922,6,B18
2020-07-13,-80.856533,6,B19
2020-07-13,-18.424708,6,B2
2020-07-13,-17.674421,6,B20
2020-07-13,-192.20967,6,B21
2020-07-13,-204.55133,6,B22
2020-07-13,-166.68337,6,B23
2020-07-13,-58.269409,6,B24
2020-07-13,-64.980112,6,B25-1
2020-07-13,-64.980112,6,B25-2
2020-07-13,113.51547,6,B26
2020-07-13,-87.247033,6,B27
2020-07-13,-88.946387,6,B28
2020-07-13,73.709428,6,B29
2020-07-13,17.34574,6,B3
2020-07-13,-21.027877,6,B30
2020-07-13,-36.80595,6,B31-1
2020-07-13,-36.80595,6,B31-2
2020-07-13,-84.510972,6,B32-1
2020-07-13,-84.510972,6,B32-2
2020-07-13,-112.82498,6,B33-1
2020-07-13,-112.82498,6,B33-2
2020-07-13,-33.572123,6,B34
2020-07-13,7.55043,6,B4
2020-07-13,15.862744,6,B5
2020-07-13,17.820087,6,B6
2020-07-13,-113.51547,6,B7
2020-07-13,-25.187642,6,B8
2020-07-13,-14.065113,6,B9
2020-07-13,30.734075,6,C1
2020-07-13,-46.986753,6,C10
2020-07-13,-48.873794,6,C11
2020-07-13,-71.265712,6,C12-1
2020-07-13,-44.467433,6,C13-2
2020-07-13,-42.591689,6,C14
2020-07-13,-40.679023,6,C15
2020-07-13,-95.231165,6,C16
2020-07-13,-93.318499,6,C17
2020-07-13,-10.053087,6,C18
2020-07-13,-127.76977,6,C19
2020-07-13,-79.868989,6,C2
2020-07-13,-13.400252,6,C20
2020-07-13,-120.59727,6,C21
2020-07-13,-127.06578,6,C22
2020-07-13,-203.6219,6,C23
2020-07-13,25.435215,6,C24
2020-07-13,-112.21647,6,C25-1
2020-07-13,-112.21647,6,C25-2
2020-07-13,75.053774,6,C26
2020-07-13,-314.30631,6,C27
2020-07-13,159.02059,6,C28
2020-07-13,194.99624,6,C29
2020-07-13,6.907956,6,C3
2020-07-13,-38.269218,6,C30
2020-07-13,-18.807259,6,C31-1
2020-07-13,-18.807259,6,C31-2
2020-07-13,44.12567,6,C32-1
2020-07-13,44.12567,6,C32-2
2020-07-13,19.102288,6,C33-1
2020-07-13,19.102288,6,C33-2
2020-07-13,-92.047449,6,C34
2020-07-13,-209.45848,6,C35
2020-07-13,-13.379925,6,C4
2020-07-13,6.187935,6,C5
2020-07-13,93.973188,6,C6
2020-07-13,-75.053774,6,C7
2020-07-13,-42.313211,6,C8
2020-07-13,-20.852359,6,C9
2020-07-13,-209.45848,6,CA-1
2020-07-13,102.41097,6,CB-1
2020-07-13,43.465765,7,A1
2020-07-13,-9.832166,7,A10
2020-07-13,-60.289608,7,A11
2020-07-13,-75.724624,7,A12-1
2020-07-13,-65.134475,7,A13-2
2020-07-13,-45.464817,7,A14
2020-07-13,-35.956688,7,A15
2020-07-13,-66.266895,7,A16
2020-07-13,-56.758767,7,A17
2020-07-13,21.534095,7,A18
2020-07-13,-133.26581,7,A19
2020-07-13,8.768612,7,A2
2020-07-13,4.89487,7,A20
2020-07-13,-97.610325,7,A21
2020-07-13,-111.53052,7,A22
2020-07-13,-224.67213,7,A23
2020-07-13,132.91271,7,A24
2020-07-13,-176.6982,7,A25-1
2020-07-13,-176.6982,7,A25-2
2020-07-13,133.12387,7,A26
2020-07-13,-295.6269,7,A27
2020-07-13,249.75082,7,A28
2020-07-13,-126.12308,7,A29
2020-07-13,77.271296,7,A3
2020-07-13,-169.50382,7,A30
2020-07-13,-56.373278,7,A31-1
2020-07-13,-56.373278,7,A31-2
2020-07-13,82.297331,7,A32-1
2020-07-13,82.297331,7,A32-2
2020-07-13,52.142668,7,A33-1
2020-07-13,52.142668,7,A33-2
2020-07-13,-214.21284,7,A34
2020-07-13,47.649444,7,A4
2020-07-13,54.246493,7,A5
2020-07-13,57.365828,7,A6
2020-07-13,-133.12387,7,A7
2020-07-13,19.391448,7,A8
2020-07-13,43.818467,7,A9
2020-07-13,1.393782,7,AB1
2020-07-13,35.533668,7,AB2
2020-07-13,128.14449,7,AB3
2020-07-13,0.117354,7,B1
2020-07-13,-48.434917,7,B10
2020-07-13,-56.341647,7,B11
2020-07-13,-73.279996,7,B12-1
2020-07-13,-60.137024,7,B13-2
2020-07-13,-66.609136,7,B14
2020-07-13,-96.737246,7,B15
2020-07-13,-92.425687,7,B16
2020-07-13,-122.5538,7,B17
2020-07-13,-72.472854,7,B18
2020-07-13,-86.561969,7,B19
2020-07-13,-23.075687,7,B2
2020-07-13,-19.748662,7,B20
2020-07-13,-199.54238,7,B21
2020-07-13,-211.58247,7,B22
2020-07-13,-174.00421,7,B23
2020-07-13,-44.851411,7,B24
2020-07-13,-60.822974,7,B25-1
2020-07-13,-60.822974,7,B25-2
2020-07-13,121.44861,7,B26
2020-07-13,-81.654393,7,B27
2020-07-13,-89.274541,7,B28
2020-07-13,68.755052,7,B29
2020-07-13,13.487483,7,B3
2020-07-13,-22.264957,7,B30
2020-07-13,-40.669548,7,B31-1
2020-07-13,-40.669548,7,B31-2
2020-07-13,-85.428623,7,B32-1
2020-07-13,-85.428623,7,B32-2
2020-07-13,-114.27555,7,B33-1
2020-07-13,-114.27555,7,B33-2
2020-07-13,-32.985043,7,B34
2020-07-13,3.531441,7,B4
2020-07-13,12.864795,7,B5
2020-07-13,18.634734,7,B6
2020-07-13,-121.44861,7,B7
2020-07-13,-29.822814,7,B8
2020-07-13,-18.514573,7,B9
2020-07-13,28.339089,7,C1
2020-07-13,-53.946358,7,C10
2020-07-13,-51.883454,7,C11
2020-07-13,-72.591902,7,C12-1
2020-07-13,-50.068117,7,C13-2
2020-07-13,-58.14201,7,C14
2020-07-13,-50.570894,7,C15
2020-07-13,-102.38516,7,C16
2020-07-13,-94.814045,7,C17
2020-07-13,-7.695555,7,C18
2020-07-13,-152.83162,7,C19
2020-07-13,-74.206319,7,C2
2020-07-13,-20.945007,7,C20
2020-07-13,-116.13993,7,C21
2020-07-13,-117.93348,7,C22
2020-07-13,-195.4964,7,C23
2020-07-13,3.696879,7,C24
2020-07-13,-109.89481,7,C25-1
2020-07-13,-109.89481,7,C25-2
2020-07-13,84.516309,7,C26
2020-07-13,-336.33238,7,C27
2020-07-13,165.02609,7,C28
2020-07-13,286.28381,7,C29
2020-07-13,1.039926,7,C3
2020-07-13,-36.266191,7,C30
2020-07-13,-27.347091,7,C31-1
2020-07-13,-27.347091,7,C31-2
2020-07-13,64.549425,7,C32-1
2020-07-13,64.549425,7,C32-2
2020-07-13,43.001763,7,C33-1
2020-07-13,43.001763,7,C33-2
2020-07-13,-104.48381,7,C34
2020-07-13,-148.06989,7,C35
2020-07-13,-14.425311,7,C4
2020-07-13,2.50284,7,C5
2020-07-13,80.064482,7,C6
2020-07-13,-106.87464,7,C7
2020-07-13,-45.140315,7,C8
2020-07-13,-28.429876,7,C9
2020-07-13,-148.06989,7,CA-1
2020-07-13,202.76047,7,CB-1
2020-07-13,49.07312,8,A1
2020-07-13,-7.30857,8,A10
2020-07-13,-67.991705,8,A11
2020-07-13,-83.511783,8,A12-1
2020-07-13,-71.917429,8,A13-2
2020-07-13,-45.905701,8,A14
2020-07-13,-34.856579,8,A15
2020-07-13,-68.680323,8,A16
2020-07-13,-57.631202,8,A17
2020-07-13,20.770832,8,A18
2020-07-13,-135.35686,8,A19
2020-07-13,12.316483,8,A2
2020-07-13,1.434868,8,A20
2020-07-13,-93.922649,8,A21
2020-07-13,-105.51001,8,A22
2020-07-13,-234.55496,8,A23
2020-07-13,166.37907,8,A24
2020-07-13,-201.36145,8,A25-1
2020-07-13,-201.36145,8,A25-2
2020-07-13,136.25209,8,A26
2020-07-13,-329.08064,8,A27
2020-07-13,271.7717,8,A28
2020-07-13,-158.66392,8,A29
2020-07-13,88.928375,8,A3
2020-07-13,-170.41672,8,A30
2020-07-13,-73.760148,8,A31-1
2020-07-13,-73.760148,8,A31-2
2020-07-13,93.718778,8,A32-1
2020-07-13,93.718778,8,A32-2
2020-07-13,60.993629,8,A33-1
2020-07-13,60.993629,8,A33-2
2020-07-13,-202.27495,8,A34
2020-07-13,52.816696,8,A4
2020-07-13,62.232371,8,A5
2020-07-13,64.520756,8,A6
2020-07-13,-136.25209,8,A7
2020-07-13,27.711575,8,A8
2020-07-13,52.623913,8,A9
2020-07-13,4.075399,8,AB1
2020-07-13,37.613138,8,AB2
2020-07-13,124.5546,8,AB3
2020-07-13,4.544264,8,B1
2020-07-13,-54.047616,8,B10
2020-07-13,-62.136685,8,B11
2020-07-13,-81.121434,8,B12-1
2020-07-13,-66.018236,8,B13-2
2020-07-13,-73.486018,8,B14
2020-07-13,-105.16336,8,B15
2020-07-13,-103.15301,8,B16
2020-07-13,-134.83035,8,B17
2020-07-13,-77.930094,8,B18
2020-07-13,-98.708937,8,B19
2020-07-13,-28.039711,8,B2
2020-07-13,-22.494748,8,B20
2020-07-13,-217.49896,8,B21
2020-07-13,-230.08795,8,B22
2020-07-13,-195.14507,8,B23
2020-07-13,-24.527064,8,B24
2020-07-13,-62.504403,8,B25-1
2020-07-13,-62.504403,8,B25-2
2020-07-13,136.92037,8,B26
2020-07-13,-91.013668,8,B27
2020-07-13,-85.367817,8,B28
2020-07-13,69.352496,8,B29
2020-07-13,14.309351,8,B3
2020-07-13,-35.811562,8,B30
2020-07-13,-48.089816,8,B31-1
2020-07-13,-48.089816,8,B31-2
2020-07-13,-87.670869,8,B32-1
2020-07-13,-87.670869,8,B32-2
2020-07-13,-119.48485,8,B33-1
2020-07-13,-119.48485,8,B33-2
2020-07-13,-51.188438,8,B34
2020-07-13,2.769099,8,B4
2020-07-13,13.557097,8,B5
2020-07-13,23.479236,8,B6
2020-07-13,-136.92037,8,B7
2020-07-13,-34.015819,8,B8
2020-07-13,-20.984286,8,B9
2020-07-13,21.984311,8,C1
2020-07-13,-67.883883,8,C10
2020-07-13,-57.724193,8,C11
2020-07-13,-70.613639,8,C12-1
2020-07-13,-55.260582,8,C13-2
2020-07-13,-80.857673,8,C14
2020-07-13,-72.583408,8,C15
2020-07-13,-111.01546,8,C16
2020-07-13,-102.7412,8,C17
2020-07-13,-44.970748,8,C18
2020-07-13,-146.90239,8,C19
2020-07-13,-60.741233,8,C2
2020-07-13,-59.450711,8,C20
2020-07-13,-89.957229,8,C21
2020-07-13,-67.496747,8,C22
2020-07-13,-135.89033,8,C23
2020-07-13,-38.911019,8,C24
2020-07-13,-88.431894,8,C25-1
2020-07-13,-88.431894,8,C25-2
2020-07-13,69.386254,8,C26
2020-07-13,-271.70548,8,C27
2020-07-13,112.72477,8,C28
2020-07-13,340.69876,8,C29
2020-07-13,-11.116781,8,C3
2020-07-13,-40.737571,8,C30
2020-07-13,-52.965987,8,C31-1
2020-07-13,-52.965987,8,C31-2
2020-07-13,60.10757,8,C32-1
2020-07-13,60.10757,8,C32-2
2020-07-13,52.711117,8,C33-1
2020-07-13,52.711117,8,C33-2
2020-07-13,-112.79576,8,C34
2020-07-13,-52.031743,8,C35
2020-07-13,-17.7297,8,C4
2020-07-13,-5.079962,8,C5
2020-07-13,46.005518,8,C6
2020-07-13,-133.75292,8,C7
2020-07-13,-51.902423,8,C8
2020-07-13,-43.904122,8,C9
2020-07-13,-52.031743,8,CA-1
2020-07-13,292.85348,8,CB-1
2020-07-13,53.198804,9,A1
2020-07-13,-9.674023,9,A10
2020-07-13,-72.06682,9,A11
2020-07-13,-90.139349,9,A12-1
2020-07-13,-77.243093,9,A13-2
2020-07-13,-48.926749,9,A14
2020-07-13,-41.174665,9,A15
2020-07-13,-74.258679,9,A16
2020-07-13,-66.506595,9,A17
2020-07-13,9.170555,9,A18
2020-07-13,-132.35598,9,A19
2020-07-13,12.489602,9,A2
2020-07-13,-4.395592,9,A20
2020-07-13,-103.28567,9,A21
2020-07-13,-112.73243,9,A22
2020-07-13,-240.49183,9,A23
2020-07-13,151.01976,9,A24
2020-07-13,-200.27057,9,A25-1
2020-07-13,-200.27057,9,A25-2
2020-07-13,134.82516,9,A26
2020-07-13,-303.88198,9,A27
2020-07-13,251.66977,9,A28
2020-07-13,-170.93384,9,A29
2020-07-13,94.420586,9,A3
2020-07-13,-132.94814,9,A30
2020-07-13,-80.253401,9,A31-1
2020-07-13,-80.253401,9,A31-2
2020-07-13,86.723403,9,A32-1
2020-07-13,86.723403,9,A32-2
2020-07-13,51.04972,9,A33-1
2020-07-13,51.04972,9,A33-2
2020-07-13,-139.41019,9,A34
2020-07-13,54.331658,9,A4
2020-07-13,66.132554,9,A5
2020-07-13,67.9742,9,A6
2020-07-13,-134.82516,9,A7
2020-07-13,29.608962,9,A8
2020-07-13,54.845094,9,A9
2020-07-13,2.391658,9,AB1
2020-07-13,26.946048,9,AB2
2020-07-13,119.08134,9,AB3
2020-07-13,10.95609,9,B1
2020-07-13,-60.849405,9,B10
2020-07-13,-69.401349,9,B11
2020-07-13,-90.691523,9,B12-1
2020-07-13,-73.65087,9,B13-2
2020-07-13,-82.640876,9,B14
2020-07-13,-116.84798,9,B15
2020-07-13,-116.11359,9,B16
2020-07-13,-150.32069,9,B17
2020-07-13,-85.805914,9,B18
2020-07-13,-112.94855,9,B19
2020-07-13,-32.083419,9,B2
2020-07-13,-25.94348,9,B20
2020-07-13,-241.2252,9,B21
2020-07-13,-254.63859,9,B22
2020-07-13,-220.65944,9,B23
2020-07-13,-11.041419,9,B24
2020-07-13,-71.457662,9,B25-1
2020-07-13,-71.457662,9,B25-2
2020-07-13,156.63847,9,B26
2020-07-13,-108.80583,9,B27
2020-07-13,-85.416114,9,B28
2020-07-13,71.064359,9,B29
2020-07-13,15.752063,9,B3
2020-07-13,-60.788843,9,B30
2020-07-13,-56.910417,9,B31-1
2020-07-13,-56.910417,9,B31-2
2020-07-13,-92.954633,9,B32-1
2020-07-13,-92.954633,9,B32-2
2020-07-13,-128.48812,9,B33-1
2020-07-13,-128.48812,9,B33-2
2020-07-13,-86.736157,9,B34
2020-07-13,2.441382,9,B4
2020-07-13,14.659262,9,B5
2020-07-13,27.008769,9,B6
2020-07-13,-156.63847,9,B7
2020-07-13,-38.644217,9,B8
2020-07-13,-23.667903,9,B9
2020-07-13,17.023239,9,C1
2020-07-13,-81.635171,9,C10
2020-07-13,-64.642969,9,C11
2020-07-13,-69.103664,9,C12-1
2020-07-13,-57.745887,9,C13-2
2020-07-13,-99.373766,9,C14
2020-07-13,-94.914511,9,C15
2020-07-13,-121.68369,9,C16
2020-07-13,-117.22443,9,C17
2020-07-13,-97.061924,9,C18
2020-07-13,-123.99553,9,C19
2020-07-13,-51.599614,9,C2
2020-07-13,-104.86562,9,C20
2020-07-13,-64.706654,9,C21
2020-07-13,-14.287307,9,C22
2020-07-13,-85.146415,9,C23
2020-07-13,-76.052585,9,C24
2020-07-13,-73.206371,9,C25-1
2020-07-13,-73.206371,9,C25-2
2020-07-13,58.530757,9,C26
2020-07-13,-215.83417,9,C27
2020-07-13,64.920795,9,C28
2020-07-13,359.02939,9,C29
2020-07-13,-21.275151,9,C3
2020-07-13,-38.263564,9,C30
2020-07-13,-65.728513,9,C31-1
2020-07-13,-65.728513,9,C31-2
2020-07-13,43.233887,9,C32-1
2020-07-13,43.233887,9,C32-2
2020-07-13,50.315854,9,C33-1
2020-07-13,50.315854,9,C33-2
2020-07-13,-107.86977,9,C34
2020-07-13,21.637746,9,C35
2020-07-13,-21.836084,9,C4
2020-07-13,-11.303621,9,C5
2020-07-13,17.661933,9,C6
2020-07-13,-144.53076,9,C7
2020-07-13,-60.104722,9,C8
2020-07-13,-57.992357,9,C9
2020-07-13,21.637746,9,CA-1
2020-07-13,318.27755,9,CB-1
2020-07-13,57.121198,10,A1
2020-07-13,-12.866235,10,A10
2020-07-13,-77.343861,10,A11
2020-07-13,-97.427677,10,A12-1
2020-07-13,-82.138735,10,A13-2
2020-07-13,-52.971726,10,A14
2020-07-13,-43.35748,10,A15
2020-07-13,-83.003578,10,A16
2020-07-13,-73.389331,10,A17
2020-07-13,8.97596,10,A18
2020-07-13,-144.95126,10,A19
2020-07-13,6.575606,10,A2
2020-07-13,-7.848972,10,A20
2020-07-13,-108.89784,10,A21
2020-07-13,-117.08436,10,A22
2020-07-13,-260.92305,10,A23
2020-07-13,189.54274,10,A24
2020-07-13,-231.72111,10,A25-1
2020-07-13,-231.72111,10,A25-2
2020-07-13,146.3992,10,A26
2020-07-13,-344.47472,10,A27
2020-07-13,275.31514,10,A28
2020-07-13,-213.97095,10,A29
2020-07-13,97.624918,10,A3
2020-07-13,-130.50377,10,A30
2020-07-13,-100.94712,10,A31-1
2020-07-13,-100.94712,10,A31-2
2020-07-13,100.5865,10,A32-1
2020-07-13,100.5865,10,A32-2
2020-07-13,62.327767,10,A33-1
2020-07-13,62.327767,10,A33-2
2020-07-13,-118.8629,10,A34
2020-07-13,54.460068,10,A4
2020-07-13,68.433571,10,A5
2020-07-13,77.680451,10,A6
2020-07-13,-146.3992,10,A7
2020-07-13,28.031742,10,A8
2020-07-13,55.181637,10,A9
2020-07-13,2.619774,10,AB1
2020-07-13,20.496288,10,AB2
2020-07-13,114.32678,10,AB3
2020-07-13,16.908505,10,B1
2020-07-13,-67.818014,10,B10
2020-07-13,-76.630008,10,B11
2020-07-13,-100.21942,10,B12-1
2020-07-13,-81.240443,10,B13-2
2020-07-13,-91.542786,10,B14
2020-07-13,-129.16433,10,B15
2020-07-13,-128.82291,10,B16
2020-07-13,-166.44445,10,B17
2020-07-13,-95.072279,10,B18
2020-07-13,-125.29342,10,B19
2020-07-13,-36.243256,10,B2
2020-07-13,-29.234586,10,B20
2020-07-13,-266.37419,10,B21
2020-07-13,-280.86248,10,B22
2020-07-13,-244.22319,10,B23
2020-07-13,-3.643648,10,B24
2020-07-13,-79.72611,10,B25-1
2020-07-13,-79.72611,10,B25-2
2020-07-13,174.24179,10,B26
2020-07-13,-123.13222,10,B27
2020-07-13,-93.038623,10,B28
2020-07-13,74.468547,10,B29
2020-07-13,16.859757,10,B3
2020-07-13,-83.273987,10,B30
2020-07-13,-64.836897,10,B31-1
2020-07-13,-64.836897,10,B31-2
2020-07-13,-101.99944,10,B32-1
2020-07-13,-101.99944,10,B32-2
2020-07-13,-141.234,10,B33-1
2020-07-13,-141.234,10,B33-2
2020-07-13,-119.12601,10,B34
2020-07-13,1.888184,10,B4
2020-07-13,15.555435,10,B5
2020-07-13,30.271095,10,B6
2020-07-13,-174.24179,10,B7
2020-07-13,-43.47678,10,B8
2020-07-13,-26.666087,10,B9
2020-07-13,15.349382,10,C1
2020-07-13,-92.109796,10,C10
2020-07-13,-71.170179,10,C11
2020-07-13,-62.669623,10,C12-1
2020-07-13,-51.961361,10,C13-2
2020-07-13,-107.12296,10,C14
2020-07-13,-106.41674,10,C15
2020-07-13,-128.15704,10,C16
2020-07-13,-127.45082,10,C17
2020-07-13,-160.12957,10,C18
2020-07-13,-75.150425,10,C19
2020-07-13,-49.87885,10,C2
2020-07-13,-161.36546,10,C20
2020-07-13,-19.310437,10,C21
2020-07-13,67.49919,10,C22
2020-07-13,-27.12321,10,C23
2020-07-13,-110.19813,10,C24
2020-07-13,-45.840656,10,C25-1
2020-07-13,-45.840656,10,C25-2
2020-07-13,21.391872,10,C26
2020-07-13,-160.27499,10,C27
2020-07-13,28.017504,10,C28
2020-07-13,440.63897,10,C29
2020-07-13,-26.961567,10,C3
2020-07-13,-31.438964,10,C30
2020-07-13,-91.331528,10,C31-1
2020-07-13,-91.331528,10,C31-2
2020-07-13,30.431542,10,C32-1
2020-07-13,30.431542,10,C32-2
2020-07-13,49.14241,10,C33-1
2020-07-13,49.14241,10,C33-2
2020-07-13,-104.34437,10,C34
2020-07-13,146.47357,10,C35
2020-07-13,-25.202036,10,C4
2020-07-13,-14.676641,10,C5
2020-07-13,4.502964,10,C6
2020-07-13,-121.82521,10,C7
2020-07-13,-67.334782,10,C8
2020-07-13,-67.386229,10,C9
2020-07-13,146.47357,10,CA-1
2020-07-13,433.70467,10,CB-1
2020-07-13,58.826119,11,A1
