Date,Dispatch,Dispatch DA,Generator,Headroom,Hour,Unit Cost,Unit Market Revenue,Unit State,Unit Uplift Payment
2020-07-13,124.0,,116_STEAM_1,31.0,3,3011.01,,1,
2020-07-13,231.7,,118_CC_1,123.3,3,6188.62,,1,
2020-07-13,400.0,,121_NUCLEAR_1,0.0,3,3241.4,,1,
2020-07-13,0.0,,123_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,123_CT_4,0.0,3,0.0,,0,
2020-07-13,0.0,,123_CT_5,0.0,3,0.0,,0,
2020-07-13,124.0,,123_STEAM_2,31.0,3,2751.76,,1,
2020-07-13,350.0,,123_STEAM_3,0.0,3,8137.68,,1,
2020-07-13,0.0,,201_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,201_CT_2,0.0,3,0.0,,0,
2020-07-13,60.7,,201_STEAM_3,15.3,3,1524.25,,1,
2020-07-13,0.0,,202_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,202_CT_2,0.0,3,0.0,,0,
2020-07-13,60.7,,202_STEAM_3,15.3,3,1402.19,,1,
2020-07-13,60.7,,202_STEAM_4,15.3,3,1402.19,,1,
2020-07-13,0.0,,207_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,207_CT_2,0.0,3,0.0,,0,
2020-07-13,0.0,,213_CC_3,0.0,3,0.0,,0,
2020-07-13,0.0,,213_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,213_CT_2,0.0,3,0.0,,0,
2020-07-13,0.0,,215_CT_4,0.0,3,0.0,,0,
2020-07-13,0.0,,215_CT_5,0.0,3,0.0,,0,
2020-07-13,126.206763,,216_STEAM_1,28.793237,3,2731.287,,1,
2020-07-13,0.0,,218_CC_1,0.0,3,0.0,,0,
2020-07-13,231.7,,221_CC_1,123.3,3,5978.18,,1,
2020-07-13,0.0,,223_CT_4,0.0,3,0.0,,0,
2020-07-13,0.0,,223_CT_5,0.0,3,0.0,,0,
2020-07-13,0.0,,223_CT_6,0.0,3,0.0,,0,
2020-07-13,155.0,,223_STEAM_1,0.0,3,3256.43,,1,
2020-07-13,155.0,,223_STEAM_2,0.0,3,3256.43,,1,
2020-07-13,280.0,,223_STEAM_3,70.0,3,6258.49,,1,
2020-07-13,0.0,,301_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,301_CT_2,0.0,3,0.0,,0,
2020-07-13,0.0,,301_CT_3,0.0,3,0.0,,0,
2020-07-13,0.0,,301_CT_4,0.0,3,0.0,,0,
2020-07-13,0.0,,302_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,302_CT_2,0.0,3,0.0,,0,
2020-07-13,0.0,,302_CT_3,0.0,3,0.0,,0,
2020-07-13,0.0,,302_CT_4,0.0,3,0.0,,0,
2020-07-13,0.0,,307_CT_1,0.0,3,0.0,,0,
2020-07-13,0.0,,307_CT_2,0.0,3,0.0,,0,
2020-07-13,0.0,,313_CC_1,0.0,3,0.0,,0,
2020-07-13,0.0,,315_CT_6,0.0,3,0.0,,0,
2020-07-13,0.0,,315_CT_7,0.0,3,0.0,,0,
2020-07-13,0.0,,315_CT_8,0.0,3,0.0,,0,
2020-07-13,0.0,,315_STEAM_1,0.0,3,0.0,,0,
2020-07-13,0.0,,315_STEAM_2,0.0,3,0.0,,0,
2020-07-13,0.0,,315_STEAM_3,0.0,3,0.0,,0,
2020-07-13,0.0,,315_STEAM_4,0.0,3,0.0,,0,
2020-07-13,0.0,,315_STEAM_5,0.0,3,0.0,,0,
2020-07-13,124.0,,316_STEAM_1,31.0,3,2867.16,,1,
2020-07-13,0.0,,318_CC_1,0.0,3,0.0,,0,
2020-07-13,231.7,,321_CC_1,123.3,3,6178.39,,1,
2020-07-13,0.0,,322_CT_5,0.0,3,0.0,,0,
2020-07-13,0.0,,322_CT_6,0.0,3,0.0,,0,
2020-07-13,0.0,,323_CC_1,0.0,3,0.0,,0,
2020-07-13,0.0,,323_CC_2,0.0,3,0.0,,0,
2020-07-13,0.0,,101_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,101_CT_2,0.0,4,0.0,,0,
2020-07-13,76.0,,101_STEAM_3,0.0,4,1596.57,,1,
2020-07-13,76.0,,101_STEAM_4,0.0,4,1596.57,,1,
2020-07-13,0.0,,102_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,102_CT_2,0.0,4,0.0,,0,
2020-07-13,76.0,,102_STEAM_3,0.0,4,1683.12,,1,
2020-07-13,76.0,,102_STEAM_4,0.0,4,1683.12,,1,
2020-07-13,0.0,,107_CC_1,0.0,4,0.0,,0,
2020-07-13,0.0,,113_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,113_CT_2,0.0,4,0.0,,0,
2020-07-13,0.0,,113_CT_3,0.0,4,0.0,,0,
2020-07-13,0.0,,113_CT_4,0.0,4,0.0,,0,
2020-07-13,0.0,,115_STEAM_1,0.0,4,0.0,,0,
2020-07-13,0.0,,115_STEAM_2,0.0,4,0.0,,0,
2020-07-13,124.0,,115_STEAM_3,31.0,4,2829.88,,1,
2020-07-13,124.0,,116_STEAM_1,31.0,4,3011.01,,1,
2020-07-13,231.7,,118_CC_1,123.3,4,6188.62,,1,
2020-07-13,400.0,,121_NUCLEAR_1,0.0,4,3241.4,,1,
2020-07-13,0.0,,123_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,123_CT_4,0.0,4,0.0,,0,
2020-07-13,0.0,,123_CT_5,0.0,4,0.0,,0,
2020-07-13,124.0,,123_STEAM_2,31.0,4,2751.76,,1,
2020-07-13,280.0,,123_STEAM_3,70.0,4,6497.03,,1,
2020-07-13,0.0,,201_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,201_CT_2,0.0,4,0.0,,0,
2020-07-13,45.3,,201_STEAM_3,30.7,4,1163.21,,1,
2020-07-13,0.0,,202_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,202_CT_2,0.0,4,0.0,,0,
2020-07-13,60.7,,202_STEAM_3,15.3,4,1402.19,,1,
2020-07-13,60.7,,202_STEAM_4,15.3,4,1402.19,,1,
2020-07-13,0.0,,207_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,207_CT_2,0.0,4,0.0,,0,
2020-07-13,0.0,,213_CC_3,0.0,4,0.0,,0,
2020-07-13,0.0,,213_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,213_CT_2,0.0,4,0.0,,0,
2020-07-13,0.0,,215_CT_4,0.0,4,0.0,,0,
2020-07-13,0.0,,215_CT_5,0.0,4,0.0,,0,
2020-07-13,124.0,,216_STEAM_1,31.0,4,2679.08,,1,
2020-07-13,0.0,,218_CC_1,0.0,4,0.0,,0,
2020-07-13,170.0,,221_CC_1,185.0,4,4551.12,,1,
2020-07-13,0.0,,223_CT_4,0.0,4,0.0,,0,
2020-07-13,0.0,,223_CT_5,0.0,4,0.0,,0,
2020-07-13,0.0,,223_CT_6,0.0,4,0.0,,0,
2020-07-13,155.0,,223_STEAM_1,0.0,4,3256.43,,1,
2020-07-13,155.0,,223_STEAM_2,0.0,4,3256.43,,1,
2020-07-13,227.186061,,223_STEAM_3,122.813939,4,5040.0724,,1,
2020-07-13,0.0,,301_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,301_CT_2,0.0,4,0.0,,0,
2020-07-13,0.0,,301_CT_3,0.0,4,0.0,,0,
2020-07-13,0.0,,301_CT_4,0.0,4,0.0,,0,
2020-07-13,0.0,,302_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,302_CT_2,0.0,4,0.0,,0,
2020-07-13,0.0,,302_CT_3,0.0,4,0.0,,0,
2020-07-13,0.0,,302_CT_4,0.0,4,0.0,,0,
2020-07-13,0.0,,307_CT_1,0.0,4,0.0,,0,
2020-07-13,0.0,,307_CT_2,0.0,4,0.0,,0,
2020-07-13,0.0,,313_CC_1,0.0,4,0.0,,0,
2020-07-13,0.0,,315_CT_6,0.0,4,0.0,,0,
2020-07-13,0.0,,315_CT_7,0.0,4,0.0,,0,
2020-07-13,0.0,,315_CT_8,0.0,4,0.0,,0,
2020-07-13,0.0,,315_STEAM_1,0.0,4,0.0,,0,
2020-07-13,0.0,,315_STEAM_2,0.0,4,0.0,,0,
2020-07-13,0.0,,315_STEAM_3,0.0,4,0.0,,0,
2020-07-13,0.0,,315_STEAM_4,0.0,4,0.0,,0,
2020-07-13,0.0,,315_STEAM_5,0.0,4,0.0,,0,
2020-07-13,124.0,,316_STEAM_1,31.0,4,2867.16,,1,
2020-07-13,0.0,,318_CC_1,0.0,4,0.0,,0,
2020-07-13,231.7,,321_CC_1,123.3,4,6178.39,,1,
2020-07-13,0.0,,322_CT_5,0.0,4,0.0,,0,
2020-07-13,0.0,,322_CT_6,0.0,4,0.0,,0,
2020-07-13,0.0,,323_CC_1,0.0,4,0.0,,0,
2020-07-13,0.0,,323_CC_2,0.0,4,0.0,,0,
2020-07-13,0.0,,101_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,101_CT_2,0.0,5,0.0,,0,
2020-07-13,76.0,,101_STEAM_3,0.0,5,1596.57,,1,
2020-07-13,76.0,,101_STEAM_4,0.0,5,1596.57,,1,
2020-07-13,0.0,,102_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,102_CT_2,0.0,5,0.0,,0,
2020-07-13,60.7,,102_STEAM_3,15.3,5,1338.62,,1,
2020-07-13,60.7,,102_STEAM_4,15.3,5,1338.62,,1,
2020-07-13,0.0,,107_CC_1,0.0,5,0.0,,0,
2020-07-13,0.0,,113_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,113_CT_2,0.0,5,0.0,,0,
2020-07-13,0.0,,113_CT_3,0.0,5,0.0,,0,
2020-07-13,0.0,,113_CT_4,0.0,5,0.0,,0,
2020-07-13,0.0,,115_STEAM_1,0.0,5,0.0,,0,
2020-07-13,0.0,,115_STEAM_2,0.0,5,0.0,,0,
2020-07-13,93.0,,115_STEAM_3,62.0,5,2132.6,,1,
2020-07-13,124.0,,116_STEAM_1,31.0,5,3011.01,,1,
2020-07-13,170.0,,118_CC_1,185.0,5,4795.62,,1,
2020-07-13,400.0,,121_NUCLEAR_1,0.0,5,3241.4,,1,
2020-07-13,0.0,,123_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,123_CT_4,0.0,5,0.0,,0,
2020-07-13,0.0,,123_CT_5,0.0,5,0.0,,0,
2020-07-13,93.0,,123_STEAM_2,62.0,5,2039.74,,1,
2020-07-13,268.19149,,123_STEAM_3,81.80851,5,6241.4078,,1,
2020-07-13,0.0,,201_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,201_CT_2,0.0,5,0.0,,0,
2020-07-13,30.0,,201_STEAM_3,46.0,5,823.76,,1,
2020-07-13,0.0,,202_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,202_CT_2,0.0,5,0.0,,0,
2020-07-13,60.7,,202_STEAM_3,15.3,5,1402.19,,1,
2020-07-13,60.7,,202_STEAM_4,15.3,5,1402.19,,1,
2020-07-13,0.0,,207_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,207_CT_2,0.0,5,0.0,,0,
2020-07-13,0.0,,213_CC_3,0.0,5,0.0,,0,
2020-07-13,0.0,,213_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,213_CT_2,0.0,5,0.0,,0,
2020-07-13,0.0,,215_CT_4,0.0,5,0.0,,0,
2020-07-13,0.0,,215_CT_5,0.0,5,0.0,,0,
2020-07-13,93.0,,216_STEAM_1,62.0,5,2001.92,,1,
2020-07-13,0.0,,218_CC_1,0.0,5,0.0,,0,
2020-07-13,170.0,,221_CC_1,185.0,5,4551.12,,1,
2020-07-13,0.0,,223_CT_4,0.0,5,0.0,,0,
2020-07-13,0.0,,223_CT_5,0.0,5,0.0,,0,
2020-07-13,0.0,,223_CT_6,0.0,5,0.0,,0,
2020-07-13,155.0,,223_STEAM_1,0.0,5,3256.43,,1,
2020-07-13,155.0,,223_STEAM_2,0.0,5,3256.43,,1,
2020-07-13,210.0,,223_STEAM_3,140.0,5,4643.59,,1,
2020-07-13,0.0,,301_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,301_CT_2,0.0,5,0.0,,0,
2020-07-13,0.0,,301_CT_3,0.0,5,0.0,,0,
2020-07-13,0.0,,301_CT_4,0.0,5,0.0,,0,
2020-07-13,0.0,,302_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,302_CT_2,0.0,5,0.0,,0,
2020-07-13,0.0,,302_CT_3,0.0,5,0.0,,0,
2020-07-13,0.0,,302_CT_4,0.0,5,0.0,,0,
2020-07-13,0.0,,307_CT_1,0.0,5,0.0,,0,
2020-07-13,0.0,,307_CT_2,0.0,5,0.0,,0,
2020-07-13,0.0,,313_CC_1,0.0,5,0.0,,0,
2020-07-13,0.0,,315_CT_6,0.0,5,0.0,,0,
2020-07-13,0.0,,315_CT_7,0.0,5,0.0,,0,
2020-07-13,0.0,,315_CT_8,0.0,5,0.0,,0,
2020-07-13,0.0,,315_STEAM_1,0.0,5,0.0,,0,
2020-07-13,0.0,,315_STEAM_2,0.0,5,0.0,,0,
2020-07-13,0.0,,315_STEAM_3,0.0,5,0.0,,0,
2020-07-13,0.0,,315_STEAM_4,0.0,5,0.0,,0,
2020-07-13,0.0,,315_STEAM_5,0.0,5,0.0,,0,
2020-07-13,124.0,,316_STEAM_1,31.0,5,2867.16,,1,
2020-07-13,0.0,,318_CC_1,0.0,5,0.0,,0,
2020-07-13,170.0,,321_CC_1,185.0,5,4775.8,,1,
2020-07-13,0.0,,322_CT_5,0.0,5,0.0,,0,
2020-07-13,0.0,,322_CT_6,0.0,5,0.0,,0,
2020-07-13,0.0,,323_CC_1,0.0,5,0.0,,0,
2020-07-13,0.0,,323_CC_2,0.0,5,0.0,,0,
2020-07-13,0.0,,101_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,101_CT_2,0.0,6,0.0,,0,
2020-07-13,76.0,,101_STEAM_3,0.0,6,1596.57,,1,
2020-07-13,76.0,,101_STEAM_4,0.0,6,1596.57,,1,
2020-07-13,0.0,,102_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,102_CT_2,0.0,6,0.0,,0,
2020-07-13,60.7,,102_STEAM_3,15.3,6,1338.62,,1,
2020-07-13,60.7,,102_STEAM_4,15.3,6,1338.62,,1,
2020-07-13,0.0,,107_CC_1,0.0,6,0.0,,0,
2020-07-13,0.0,,113_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,113_CT_2,0.0,6,0.0,,0,
2020-07-13,0.0,,113_CT_3,0.0,6,0.0,,0,
2020-07-13,0.0,,113_CT_4,0.0,6,0.0,,0,
2020-07-13,0.0,,115_STEAM_1,0.0,6,0.0,,0,
2020-07-13,0.0,,115_STEAM_2,0.0,6,0.0,,0,
2020-07-13,93.0,,115_STEAM_3,62.0,6,2132.6,,1,
2020-07-13,93.0,,116_STEAM_1,62.0,6,2345.32,,1,
2020-07-13,170.0,,118_CC_1,185.0,6,4795.62,,1,
2020-07-13,400.0,,121_NUCLEAR_1,0.0,6,3241.4,,1,
2020-07-13,0.0,,123_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,123_CT_4,0.0,6,0.0,,0,
2020-07-13,0.0,,123_CT_5,0.0,6,0.0,,0,
2020-07-13,93.0,,123_STEAM_2,62.0,6,2039.74,,1,
2020-07-13,210.0,,123_STEAM_3,140.0,6,4981.72,,1,
2020-07-13,0.0,,201_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,201_CT_2,0.0,6,0.0,,0,
2020-07-13,30.0,,201_STEAM_3,46.0,6,823.76,,1,
2020-07-13,0.0,,202_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,202_CT_2,0.0,6,0.0,,0,
2020-07-13,43.927516,,202_STEAM_3,32.072484,6,1045.36816,,1,
2020-07-13,30.0,,202_STEAM_4,46.0,6,751.27,,1,
2020-07-13,0.0,,207_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,207_CT_2,0.0,6,0.0,,0,
2020-07-13,0.0,,213_CC_3,0.0,6,0.0,,0,
2020-07-13,0.0,,213_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,213_CT_2,0.0,6,0.0,,0,
2020-07-13,0.0,,215_CT_4,0.0,6,0.0,,0,
2020-07-13,0.0,,215_CT_5,0.0,6,0.0,,0,
2020-07-13,93.0,,216_STEAM_1,62.0,6,2001.92,,1,
2020-07-13,0.0,,218_CC_1,0.0,6,0.0,,0,
2020-07-13,170.0,,221_CC_1,185.0,6,4551.12,,1,
2020-07-13,0.0,,223_CT_4,0.0,6,0.0,,0,
2020-07-13,0.0,,223_CT_5,0.0,6,0.0,,0,
2020-07-13,0.0,,223_CT_6,0.0,6,0.0,,0,
2020-07-13,155.0,,223_STEAM_1,0.0,6,3256.43,,1,
2020-07-13,155.0,,223_STEAM_2,0.0,6,3256.43,,1,
2020-07-13,210.0,,223_STEAM_3,140.0,6,4643.59,,1,
2020-07-13,0.0,,301_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,301_CT_2,0.0,6,0.0,,0,
2020-07-13,0.0,,301_CT_3,0.0,6,0.0,,0,
2020-07-13,0.0,,301_CT_4,0.0,6,0.0,,0,
2020-07-13,0.0,,302_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,302_CT_2,0.0,6,0.0,,0,
2020-07-13,0.0,,302_CT_3,0.0,6,0.0,,0,
2020-07-13,0.0,,302_CT_4,0.0,6,0.0,,0,
2020-07-13,0.0,,307_CT_1,0.0,6,0.0,,0,
2020-07-13,0.0,,307_CT_2,0.0,6,0.0,,0,
2020-07-13,0.0,,313_CC_1,0.0,6,0.0,,0,
2020-07-13,0.0,,315_CT_6,0.0,6,0.0,,0,
2020-07-13,0.0,,315_CT_7,0.0,6,0.0,,0,
2020-07-13,0.0,,315_CT_8,0.0,6,0.0,,0,
2020-07-13,0.0,,315_STEAM_1,0.0,6,0.0,,0,
2020-07-13,0.0,,315_STEAM_2,0.0,6,0.0,,0,
2020-07-13,0.0,,315_STEAM_3,0.0,6,0.0,,0,
2020-07-13,0.0,,315_STEAM_4,0.0,6,0.0,,0,
2020-07-13,0.0,,315_STEAM_5,0.0,6,0.0,,0,
2020-07-13,62.0,,316_STEAM_1,93.0,6,1552.62,,1,
2020-07-13,0.0,,318_CC_1,0.0,6,0.0,,0,
2020-07-13,170.0,,321_CC_1,185.0,6,4775.8,,1,
2020-07-13,0.0,,322_CT_5,0.0,6,0.0,,0,
2020-07-13,0.0,,322_CT_6,0.0,6,0.0,,0,
2020-07-13,0.0,,323_CC_1,0.0,6,0.0,,0,
2020-07-13,0.0,,323_CC_2,0.0,6,0.0,,0,
2020-07-13,0.0,,101_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,101_CT_2,0.0,7,0.0,,0,
2020-07-13,76.0,,101_STEAM_3,0.0,7,1596.57,,1,
2020-07-13,76.0,,101_STEAM_4,0.0,7,1596.57,,1,
2020-07-13,0.0,,102_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,102_CT_2,0.0,7,0.0,,0,
2020-07-13,45.3,,102_STEAM_3,30.7,7,1017.59,,1,
2020-07-13,45.3,,102_STEAM_4,30.7,7,1017.59,,1,
2020-07-13,0.0,,107_CC_1,0.0,7,0.0,,0,
2020-07-13,0.0,,113_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,113_CT_2,0.0,7,0.0,,0,
2020-07-13,0.0,,113_CT_3,0.0,7,0.0,,0,
2020-07-13,0.0,,113_CT_4,0.0,7,0.0,,0,
2020-07-13,0.0,,115_STEAM_1,0.0,7,0.0,,0,
2020-07-13,0.0,,115_STEAM_2,0.0,7,0.0,,0,
2020-07-13,62.0,,115_STEAM_3,93.0,7,1500.2,,1,
2020-07-13,93.0,,116_STEAM_1,62.0,7,2345.32,,1,
2020-07-13,170.0,,118_CC_1,185.0,7,4795.62,,1,
2020-07-13,400.0,,121_NUCLEAR_1,0.0,7,3241.4,,1,
2020-07-13,0.0,,123_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,123_CT_4,0.0,7,0.0,,0,
2020-07-13,0.0,,123_CT_5,0.0,7,0.0,,0,
2020-07-13,93.0,,123_STEAM_2,62.0,7,2039.74,,1,
2020-07-13,140.0,,123_STEAM_3,210.0,7,3582.87,,1,
2020-07-13,0.0,,201_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,201_CT_2,0.0,7,0.0,,0,
2020-07-13,30.0,,201_STEAM_3,46.0,7,823.76,,1,
2020-07-13,0.0,,202_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,202_CT_2,0.0,7,0.0,,0,
2020-07-13,30.0,,202_STEAM_3,46.0,7,751.27,,1,
2020-07-13,30.0,,202_STEAM_4,46.0,7,751.27,,1,
2020-07-13,0.0,,207_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,207_CT_2,0.0,7,0.0,,0,
2020-07-13,0.0,,213_CC_3,0.0,7,0.0,,0,
2020-07-13,0.0,,213_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,213_CT_2,0.0,7,0.0,,0,
2020-07-13,0.0,,215_CT_4,0.0,7,0.0,,0,
2020-07-13,0.0,,215_CT_5,0.0,7,0.0,,0,
2020-07-13,93.0,,216_STEAM_1,62.0,7,2001.92,,1,
2020-07-13,0.0,,218_CC_1,0.0,7,0.0,,0,
2020-07-13,170.0,,221_CC_1,185.0,7,4551.12,,1,
2020-07-13,0.0,,223_CT_4,0.0,7,0.0,,0,
2020-07-13,0.0,,223_CT_5,0.0,7,0.0,,0,
2020-07-13,0.0,,223_CT_6,0.0,7,0.0,,0,
2020-07-13,124.0,,223_STEAM_1,31.0,7,2623.44,,1,
2020-07-13,102.915473,,223_STEAM_2,52.084527,7,2208.29246,,1,
2020-07-13,210.0,,223_STEAM_3,140.0,7,4643.59,,1,
2020-07-13,0.0,,301_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,301_CT_2,0.0,7,0.0,,0,
2020-07-13,0.0,,301_CT_3,0.0,7,0.0,,0,
2020-07-13,0.0,,301_CT_4,0.0,7,0.0,,0,
2020-07-13,0.0,,302_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,302_CT_2,0.0,7,0.0,,0,
2020-07-13,0.0,,302_CT_3,0.0,7,0.0,,0,
2020-07-13,0.0,,302_CT_4,0.0,7,0.0,,0,
2020-07-13,0.0,,307_CT_1,0.0,7,0.0,,0,
2020-07-13,0.0,,307_CT_2,0.0,7,0.0,,0,
2020-07-13,0.0,,313_CC_1,0.0,7,0.0,,0,
2020-07-13,0.0,,315_CT_6,0.0,7,0.0,,0,
2020-07-13,0.0,,315_CT_7,0.0,7,0.0,,0,
2020-07-13,0.0,,315_CT_8,0.0,7,0.0,,0,
2020-07-13,0.0,,315_STEAM_1,0.0,7,0.0,,0,
2020-07-13,0.0,,315_STEAM_2,0.0,7,0.0,,0,
2020-07-13,0.0,,315_STEAM_3,0.0,7,0.0,,0,
2020-07-13,0.0,,315_STEAM_4,0.0,7,0.0,,0,
2020-07-13,0.0,,315_STEAM_5,0.0,7,0.0,,0,
2020-07-13,62.0,,316_STEAM_1,93.0,7,1552.62,,1,
2020-07-13,0.0,,318_CC_1,0.0,7,0.0,,0,
2020-07-13,170.0,,321_CC_1,185.0,7,4775.8,,1,
2020-07-13,0.0,,322_CT_5,0.0,7,0.0,,0,
2020-07-13,0.0,,322_CT_6,0.0,7,0.0,,0,
2020-07-13,0.0,,323_CC_1,0.0,7,0.0,,0,
2020-07-13,0.0,,323_CC_2,0.0,7,0.0,,0,
2020-07-13,0.0,,101_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,101_CT_2,0.0,8,0.0,,0,
2020-07-13,76.0,,101_STEAM_3,0.0,8,1596.57,,1,
2020-07-13,76.0,,101_STEAM_4,0.0,8,1596.57,,1,
2020-07-13,0.0,,102_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,102_CT_2,0.0,8,0.0,,0,
2020-07-13,45.3,,102_STEAM_3,30.7,8,1017.59,,1,
2020-07-13,45.3,,102_STEAM_4,30.7,8,1017.59,,1,
2020-07-13,0.0,,107_CC_1,0.0,8,0.0,,0,
2020-07-13,0.0,,113_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,113_CT_2,0.0,8,0.0,,0,
2020-07-13,0.0,,113_CT_3,0.0,8,0.0,,0,
2020-07-13,0.0,,113_CT_4,0.0,8,0.0,,0,
2020-07-13,0.0,,115_STEAM_1,0.0,8,0.0,,0,
2020-07-13,0.0,,115_STEAM_2,0.0,8,0.0,,0,
2020-07-13,62.0,,115_STEAM_3,93.0,8,1500.2,,1,
2020-07-13,62.0,,116_STEAM_1,93.0,8,1735.07,,1,
2020-07-13,170.0,,118_CC_1,185.0,8,4795.62,,1,
2020-07-13,400.0,,121_NUCLEAR_1,0.0,8,3241.4,,1,
2020-07-13,0.0,,123_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,123_CT_4,0.0,8,0.0,,0,
2020-07-13,0.0,,123_CT_5,0.0,8,0.0,,0,
2020-07-13,62.0,,123_STEAM_2,93.0,8,1437.42,,1,
2020-07-13,140.0,,123_STEAM_3,210.0,8,3582.87,,1,
2020-07-13,0.0,,201_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,201_CT_2,0.0,8,0.0,,0,
2020-07-13,30.0,,201_STEAM_3,46.0,8,823.76,,1,
2020-07-13,0.0,,202_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,202_CT_2,0.0,8,0.0,,0,
2020-07-13,30.0,,202_STEAM_3,46.0,8,751.27,,1,
2020-07-13,30.0,,202_STEAM_4,46.0,8,751.27,,1,
2020-07-13,0.0,,207_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,207_CT_2,0.0,8,0.0,,0,
2020-07-13,0.0,,213_CC_3,0.0,8,0.0,,0,
2020-07-13,0.0,,213_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,213_CT_2,0.0,8,0.0,,0,
2020-07-13,0.0,,215_CT_4,0.0,8,0.0,,0,
2020-07-13,0.0,,215_CT_5,0.0,8,0.0,,0,
2020-07-13,93.0,,216_STEAM_1,62.0,8,2001.92,,1,
2020-07-13,0.0,,218_CC_1,0.0,8,0.0,,0,
2020-07-13,170.0,,221_CC_1,185.0,8,4551.12,,1,
2020-07-13,0.0,,223_CT_4,0.0,8,0.0,,0,
2020-07-13,0.0,,223_CT_5,0.0,8,0.0,,0,
2020-07-13,0.0,,223_CT_6,0.0,8,0.0,,0,
2020-07-13,93.0,,223_STEAM_1,62.0,8,2013.06,,1,
2020-07-13,90.703128,,223_STEAM_2,64.296872,8,1969.3409,,1,
2020-07-13,210.0,,223_STEAM_3,140.0,8,4643.59,,1,
2020-07-13,0.0,,301_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,301_CT_2,0.0,8,0.0,,0,
2020-07-13,0.0,,301_CT_3,0.0,8,0.0,,0,
2020-07-13,0.0,,301_CT_4,0.0,8,0.0,,0,
2020-07-13,0.0,,302_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,302_CT_2,0.0,8,0.0,,0,
2020-07-13,0.0,,302_CT_3,0.0,8,0.0,,0,
2020-07-13,0.0,,302_CT_4,0.0,8,0.0,,0,
2020-07-13,0.0,,307_CT_1,0.0,8,0.0,,0,
2020-07-13,0.0,,307_CT_2,0.0,8,0.0,,0,
2020-07-13,0.0,,313_CC_1,0.0,8,0.0,,0,
2020-07-13,0.0,,315_CT_6,0.0,8,0.0,,0,
2020-07-13,0.0,,315_CT_7,0.0,8,0.0,,0,
2020-07-13,0.0,,315_CT_8,0.0,8,0.0,,0,
