Curtailment,Date,Generator,Hour,Output,Output DA,Unit Market Revenue,Unit Uplift Payment
0.0,2020-07-13,122_HYDRO_2,3,25.683333,,,
0.0,2020-07-13,122_HYDRO_3,3,25.683333,,,
0.0,2020-07-13,122_HYDRO_4,3,25.683333,,,
0.0,2020-07-13,122_HYDRO_5,3,25.683333,,,
0.0,2020-07-13,122_HYDRO_6,3,25.683333,,,
0.0,2020-07-13,122_WIND_1,3,16.825,,,
-0.0,2020-07-13,201_HYDRO_4,3,9.1,,,
0.0,2020-07-13,212_CSP_1,3,0.0,,,
0.0,2020-07-13,213_RTPV_1,3,0.0,,,
-0.0,2020-07-13,215_HYDRO_1,3,9.1,,,
-0.0,2020-07-13,215_HYDRO_2,3,9.1,,,
-0.0,2020-07-13,215_HYDRO_3,3,9.1,,,
0.0,2020-07-13,215_PV_1,3,0.0,,,
-0.0,2020-07-13,222_HYDRO_1,3,9.1,,,
-0.0,2020-07-13,222_HYDRO_2,3,9.1,,,
-0.0,2020-07-13,222_HYDRO_3,3,9.1,,,
-0.0,2020-07-13,222_HYDRO_4,3,9.1,,,
-0.0,2020-07-13,222_HYDRO_5,3,9.1,,,
-0.0,2020-07-13,222_HYDRO_6,3,9.1,,,
-0.0,2020-07-13,303_WIND_1,3,83.766667,,,
0.0,2020-07-13,308_RTPV_1,3,0.0,,,
0.0,2020-07-13,309_WIND_1,3,47.1,,,
0.0,2020-07-13,310_PV_1,3,0.0,,,
0.0,2020-07-13,310_PV_2,3,0.0,,,
0.0,2020-07-13,312_PV_1,3,0.0,,,
0.0,2020-07-13,313_PV_1,3,0.0,,,
0.0,2020-07-13,313_PV_2,3,0.0,,,
0.0,2020-07-13,313_RTPV_1,3,0.0,,,
0.0,2020-07-13,313_RTPV_10,3,0.0,,,
0.0,2020-07-13,313_RTPV_11,3,0.0,,,
0.0,2020-07-13,313_RTPV_12,3,0.0,,,
0.0,2020-07-13,313_RTPV_13,3,0.0,,,
0.0,2020-07-13,313_RTPV_2,3,0.0,,,
0.0,2020-07-13,313_RTPV_3,3,0.0,,,
0.0,2020-07-13,313_RTPV_4,3,0.0,,,
0.0,2020-07-13,313_RTPV_5,3,0.0,,,
0.0,2020-07-13,313_RTPV_6,3,0.0,,,
0.0,2020-07-13,313_RTPV_7,3,0.0,,,
0.0,2020-07-13,313_RTPV_8,3,0.0,,,
0.0,2020-07-13,313_RTPV_9,3,0.0,,,
0.0,2020-07-13,314_PV_1,3,0.0,,,
0.0,2020-07-13,314_PV_2,3,0.0,,,
0.0,2020-07-13,314_PV_3,3,0.0,,,
0.0,2020-07-13,314_PV_4,3,0.0,,,
0.0,2020-07-13,317_WIND_1,3,45.908333,,,
0.0,2020-07-13,319_PV_1,3,0.0,,,
0.0,2020-07-13,320_PV_1,3,0.0,,,
0.0,2020-07-13,320_RTPV_1,3,0.0,,,
0.0,2020-07-13,320_RTPV_2,3,0.0,,,
0.0,2020-07-13,320_RTPV_3,3,0.0,,,
0.0,2020-07-13,320_RTPV_4,3,0.0,,,
0.0,2020-07-13,320_RTPV_5,3,0.0,,,
0.0,2020-07-13,320_RTPV_6,3,0.0,,,
0.0,2020-07-13,322_HYDRO_1,3,33.920833,,,
0.0,2020-07-13,322_HYDRO_2,3,33.920833,,,
0.0,2020-07-13,322_HYDRO_3,3,33.920833,,,
0.0,2020-07-13,322_HYDRO_4,3,33.920833,,,
0.0,2020-07-13,324_PV_1,3,0.0,,,
0.0,2020-07-13,324_PV_2,3,0.0,,,
0.0,2020-07-13,324_PV_3,3,0.0,,,
0.0,2020-07-13,101_PV_1,4,0.0,,,
0.0,2020-07-13,101_PV_2,4,0.0,,,
0.0,2020-07-13,101_PV_3,4,0.0,,,
0.0,2020-07-13,101_PV_4,4,0.0,,,
0.0,2020-07-13,102_PV_1,4,0.0,,,
0.0,2020-07-13,102_PV_2,4,0.0,,,
0.0,2020-07-13,103_PV_1,4,0.0,,,
0.0,2020-07-13,104_PV_1,4,0.0,,,
0.0,2020-07-13,113_PV_1,4,0.0,,,
0.0,2020-07-13,118_RTPV_1,4,0.0,,,
0.0,2020-07-13,118_RTPV_10,4,0.0,,,
0.0,2020-07-13,118_RTPV_2,4,0.0,,,
0.0,2020-07-13,118_RTPV_3,4,0.0,,,
0.0,2020-07-13,118_RTPV_4,4,0.0,,,
0.0,2020-07-13,118_RTPV_5,4,0.0,,,
0.0,2020-07-13,118_RTPV_6,4,0.0,,,
0.0,2020-07-13,118_RTPV_7,4,0.0,,,
0.0,2020-07-13,118_RTPV_8,4,0.0,,,
0.0,2020-07-13,118_RTPV_9,4,0.0,,,
0.0,2020-07-13,119_PV_1,4,0.0,,,
0.0,2020-07-13,122_HYDRO_1,4,25.9875,,,
0.0,2020-07-13,122_HYDRO_2,4,25.9875,,,
0.0,2020-07-13,122_HYDRO_3,4,25.9875,,,
0.0,2020-07-13,122_HYDRO_4,4,25.9875,,,
0.0,2020-07-13,122_HYDRO_5,4,25.9875,,,
0.0,2020-07-13,122_HYDRO_6,4,25.9875,,,
-0.0,2020-07-13,122_WIND_1,4,25.691667,,,
-0.0,2020-07-13,201_HYDRO_4,4,9.1,,,
0.0,2020-07-13,212_CSP_1,4,0.0,,,
0.0,2020-07-13,213_RTPV_1,4,0.0,,,
-0.0,2020-07-13,215_HYDRO_1,4,9.1,,,
-0.0,2020-07-13,215_HYDRO_2,4,9.1,,,
-0.0,2020-07-13,215_HYDRO_3,4,9.1,,,
0.0,2020-07-13,215_PV_1,4,0.0,,,
-0.0,2020-07-13,222_HYDRO_1,4,9.1,,,
-0.0,2020-07-13,222_HYDRO_2,4,9.1,,,
-0.0,2020-07-13,222_HYDRO_3,4,9.1,,,
-0.0,2020-07-13,222_HYDRO_4,4,9.1,,,
-0.0,2020-07-13,222_HYDRO_5,4,9.1,,,
-0.0,2020-07-13,222_HYDRO_6,4,9.1,,,
-0.0,2020-07-13,303_WIND_1,4,93.491667,,,
0.0,2020-07-13,308_RTPV_1,4,0.0,,,
-0.0,2020-07-13,309_WIND_1,4,31.216667,,,
0.0,2020-07-13,310_PV_1,4,0.0,,,
0.0,2020-07-13,310_PV_2,4,0.0,,,
0.0,2020-07-13,312_PV_1,4,0.0,,,
0.0,2020-07-13,313_PV_1,4,0.0,,,
0.0,2020-07-13,313_PV_2,4,0.0,,,
0.0,2020-07-13,313_RTPV_1,4,0.0,,,
0.0,2020-07-13,313_RTPV_10,4,0.0,,,
0.0,2020-07-13,313_RTPV_11,4,0.0,,,
0.0,2020-07-13,313_RTPV_12,4,0.0,,,
0.0,2020-07-13,313_RTPV_13,4,0.0,,,
0.0,2020-07-13,313_RTPV_2,4,0.0,,,
0.0,2020-07-13,313_RTPV_3,4,0.0,,,
0.0,2020-07-13,313_RTPV_4,4,0.0,,,
0.0,2020-07-13,313_RTPV_5,4,0.0,,,
0.0,2020-07-13,313_RTPV_6,4,0.0,,,
0.0,2020-07-13,313_RTPV_7,4,0.0,,,
0.0,2020-07-13,313_RTPV_8,4,0.0,,,
0.0,2020-07-13,313_RTPV_9,4,0.0,,,
0.0,2020-07-13,314_PV_1,4,0.0,,,
0.0,2020-07-13,314_PV_2,4,0.0,,,
0.0,2020-07-13,314_PV_3,4,0.0,,,
0.0,2020-07-13,314_PV_4,4,0.0,,,
0.0,2020-07-13,317_WIND_1,4,118.975,,,
0.0,2020-07-13,319_PV_1,4,0.0,,,
0.0,2020-07-13,320_PV_1,4,0.0,,,
0.0,2020-07-13,320_RTPV_1,4,0.0,,,
0.0,2020-07-13,320_RTPV_2,4,0.0,,,
0.0,2020-07-13,320_RTPV_3,4,0.0,,,
0.0,2020-07-13,320_RTPV_4,4,0.0,,,
0.0,2020-07-13,320_RTPV_5,4,0.0,,,
0.0,2020-07-13,320_RTPV_6,4,0.0,,,
0.0,2020-07-13,322_HYDRO_1,4,34.433333,,,
0.0,2020-07-13,322_HYDRO_2,4,34.433333,,,
0.0,2020-07-13,322_HYDRO_3,4,34.433333,,,
0.0,2020-07-13,322_HYDRO_4,4,34.433333,,,
0.0,2020-07-13,324_PV_1,4,0.0,,,
0.0,2020-07-13,324_PV_2,4,0.0,,,
0.0,2020-07-13,324_PV_3,4,0.0,,,
0.0,2020-07-13,101_PV_1,5,0.0,,,
0.0,2020-07-13,101_PV_2,5,0.0,,,
0.0,2020-07-13,101_PV_3,5,0.0,,,
0.0,2020-07-13,101_PV_4,5,0.0,,,
0.0,2020-07-13,102_PV_1,5,0.0,,,
0.0,2020-07-13,102_PV_2,5,0.0,,,
0.0,2020-07-13,103_PV_1,5,0.0,,,
0.0,2020-07-13,104_PV_1,5,0.0,,,
0.0,2020-07-13,113_PV_1,5,0.0,,,
0.0,2020-07-13,118_RTPV_1,5,0.0,,,
0.0,2020-07-13,118_RTPV_10,5,0.0,,,
0.0,2020-07-13,118_RTPV_2,5,0.0,,,
0.0,2020-07-13,118_RTPV_3,5,0.0,,,
0.0,2020-07-13,118_RTPV_4,5,0.0,,,
0.0,2020-07-13,118_RTPV_5,5,0.0,,,
0.0,2020-07-13,118_RTPV_6,5,0.0,,,
0.0,2020-07-13,118_RTPV_7,5,0.0,,,
0.0,2020-07-13,118_RTPV_8,5,0.0,,,
0.0,2020-07-13,118_RTPV_9,5,0.0,,,
0.0,2020-07-13,119_PV_1,5,0.0,,,
-0.0,2020-07-13,122_HYDRO_1,5,32.791667,,,
-0.0,2020-07-13,122_HYDRO_2,5,32.791667,,,
-0.0,2020-07-13,122_HYDRO_3,5,32.791667,,,
-0.0,2020-07-13,122_HYDRO_4,5,32.791667,,,
-0.0,2020-07-13,122_HYDRO_5,5,32.791667,,,
-0.0,2020-07-13,122_HYDRO_6,5,32.791667,,,
0.0,2020-07-13,122_WIND_1,5,41.383333,,,
-0.0,2020-07-13,201_HYDRO_4,5,9.1,,,
0.0,2020-07-13,212_CSP_1,5,0.0,,,
0.0,2020-07-13,213_RTPV_1,5,0.0,,,
-0.0,2020-07-13,215_HYDRO_1,5,9.1,,,
-0.0,2020-07-13,215_HYDRO_2,5,9.1,,,
-0.0,2020-07-13,215_HYDRO_3,5,9.1,,,
0.0,2020-07-13,215_PV_1,5,0.0,,,
-0.0,2020-07-13,222_HYDRO_1,5,9.1,,,
-0.0,2020-07-13,222_HYDRO_2,5,9.1,,,
-0.0,2020-07-13,222_HYDRO_3,5,9.1,,,
-0.0,2020-07-13,222_HYDRO_4,5,9.1,,,
-0.0,2020-07-13,222_HYDRO_5,5,9.1,,,
-0.0,2020-07-13,222_HYDRO_6,5,9.1,,,
-3e-06,2020-07-13,303_WIND_1,5,150.14167,,,
0.0,2020-07-13,308_RTPV_1,5,0.0,,,
-0.0,2020-07-13,309_WIND_1,5,10.716667,,,
0.0,2020-07-13,310_PV_1,5,0.0,,,
0.0,2020-07-13,310_PV_2,5,0.0,,,
0.0,2020-07-13,312_PV_1,5,0.0,,,
0.0,2020-07-13,313_PV_1,5,0.0,,,
0.0,2020-07-13,313_PV_2,5,0.0,,,
0.0,2020-07-13,313_RTPV_1,5,0.0,,,
0.0,2020-07-13,313_RTPV_10,5,0.0,,,
0.0,2020-07-13,313_RTPV_11,5,0.0,,,
0.0,2020-07-13,313_RTPV_12,5,0.0,,,
0.0,2020-07-13,313_RTPV_13,5,0.0,,,
0.0,2020-07-13,313_RTPV_2,5,0.0,,,
0.0,2020-07-13,313_RTPV_3,5,0.0,,,
0.0,2020-07-13,313_RTPV_4,5,0.0,,,
0.0,2020-07-13,313_RTPV_5,5,0.0,,,
0.0,2020-07-13,313_RTPV_6,5,0.0,,,
0.0,2020-07-13,313_RTPV_7,5,0.0,,,
0.0,2020-07-13,313_RTPV_8,5,0.0,,,
0.0,2020-07-13,313_RTPV_9,5,0.0,,,
0.0,2020-07-13,314_PV_1,5,0.0,,,
0.0,2020-07-13,314_PV_2,5,0.0,,,
0.0,2020-07-13,314_PV_3,5,0.0,,,
0.0,2020-07-13,314_PV_4,5,0.0,,,
3e-06,2020-07-13,317_WIND_1,5,324.65833,,,
0.0,2020-07-13,319_PV_1,5,0.0,,,
0.0,2020-07-13,320_PV_1,5,0.0,,,
0.0,2020-07-13,320_RTPV_1,5,0.0,,,
0.0,2020-07-13,320_RTPV_2,5,0.0,,,
0.0,2020-07-13,320_RTPV_3,5,0.0,,,
0.0,2020-07-13,320_RTPV_4,5,0.0,,,
0.0,2020-07-13,320_RTPV_5,5,0.0,,,
0.0,2020-07-13,320_RTPV_6,5,0.0,,,
0.0,2020-07-13,322_HYDRO_1,5,31.583333,,,
0.0,2020-07-13,322_HYDRO_2,5,31.583333,,,
0.0,2020-07-13,322_HYDRO_3,5,31.583333,,,
0.0,2020-07-13,322_HYDRO_4,5,31.583333,,,
0.0,2020-07-13,324_PV_1,5,0.0,,,
0.0,2020-07-13,324_PV_2,5,0.0,,,
0.0,2020-07-13,324_PV_3,5,0.0,,,
0.0,2020-07-13,101_PV_1,6,0.033333,,,
0.0,2020-07-13,101_PV_2,6,0.008333,,,
0.0,2020-07-13,101_PV_3,6,0.0,,,
0.0,2020-07-13,101_PV_4,6,0.0,,,
-0.0,2020-07-13,102_PV_1,6,0.041667,,,
0.0,2020-07-13,102_PV_2,6,0.025,,,
0.0,2020-07-13,103_PV_1,6,0.0,,,
0.0,2020-07-13,104_PV_1,6,0.008333,,,
0.0,2020-07-13,113_PV_1,6,0.0,,,
0.0,2020-07-13,118_RTPV_1,6,0.0,,,
0.0,2020-07-13,118_RTPV_10,6,0.0,,,
0.0,2020-07-13,118_RTPV_2,6,0.0,,,
0.0,2020-07-13,118_RTPV_3,6,0.0,,,
0.0,2020-07-13,118_RTPV_4,6,0.0,,,
0.0,2020-07-13,118_RTPV_5,6,0.0,,,
0.0,2020-07-13,118_RTPV_6,6,0.0,,,
0.0,2020-07-13,118_RTPV_7,6,0.0,,,
0.0,2020-07-13,118_RTPV_8,6,0.0,,,
0.0,2020-07-13,118_RTPV_9,6,0.0,,,
0.0,2020-07-13,119_PV_1,6,0.0,,,
-0.0,2020-07-13,122_HYDRO_1,6,38.741667,,,
-0.0,2020-07-13,122_HYDRO_2,6,38.741667,,,
-0.0,2020-07-13,122_HYDRO_3,6,38.741667,,,
-0.0,2020-07-13,122_HYDRO_4,6,38.741667,,,
-0.0,2020-07-13,122_HYDRO_5,6,38.741667,,,
-0.0,2020-07-13,122_HYDRO_6,6,38.741667,,,
-0.0,2020-07-13,122_WIND_1,6,90.591667,,,
-0.0,2020-07-13,201_HYDRO_4,6,9.1,,,
0.0,2020-07-13,212_CSP_1,6,0.0,,,
0.0,2020-07-13,213_RTPV_1,6,0.0,,,
-0.0,2020-07-13,215_HYDRO_1,6,9.1,,,
-0.0,2020-07-13,215_HYDRO_2,6,9.1,,,
-0.0,2020-07-13,215_HYDRO_3,6,9.1,,,
-0.0,2020-07-13,215_PV_1,6,0.041667,,,
-0.0,2020-07-13,222_HYDRO_1,6,9.1,,,
-0.0,2020-07-13,222_HYDRO_2,6,9.1,,,
-0.0,2020-07-13,222_HYDRO_3,6,9.1,,,
-0.0,2020-07-13,222_HYDRO_4,6,9.1,,,
-0.0,2020-07-13,222_HYDRO_5,6,9.1,,,
-0.0,2020-07-13,222_HYDRO_6,6,9.1,,,
-3e-06,2020-07-13,303_WIND_1,6,169.16667,,,
0.0,2020-07-13,308_RTPV_1,6,0.0,,,
0.0,2020-07-13,309_WIND_1,6,4.758333,,,
0.0,2020-07-13,310_PV_1,6,0.0,,,
0.0,2020-07-13,310_PV_2,6,0.0,,,
0.0,2020-07-13,312_PV_1,6,0.0,,,
0.0,2020-07-13,313_PV_1,6,0.0,,,
0.0,2020-07-13,313_PV_2,6,0.0,,,
0.0,2020-07-13,313_RTPV_1,6,0.0,,,
0.0,2020-07-13,313_RTPV_10,6,0.0,,,
0.0,2020-07-13,313_RTPV_11,6,0.0,,,
0.0,2020-07-13,313_RTPV_12,6,0.0,,,
0.0,2020-07-13,313_RTPV_13,6,0.0,,,
0.0,2020-07-13,313_RTPV_2,6,0.0,,,
0.0,2020-07-13,313_RTPV_3,6,0.0,,,
0.0,2020-07-13,313_RTPV_4,6,0.0,,,
0.0,2020-07-13,313_RTPV_5,6,0.0,,,
0.0,2020-07-13,313_RTPV_6,6,0.0,,,
0.0,2020-07-13,313_RTPV_7,6,0.0,,,
0.0,2020-07-13,313_RTPV_8,6,0.0,,,
0.0,2020-07-13,313_RTPV_9,6,0.0,,,
0.0,2020-07-13,314_PV_1,6,0.0,,,
0.0,2020-07-13,314_PV_2,6,0.0,,,
0.0,2020-07-13,314_PV_3,6,0.0,,,
0.0,2020-07-13,314_PV_4,6,0.0,,,
3e-06,2020-07-13,317_WIND_1,6,471.03333,,,
0.0,2020-07-13,319_PV_1,6,0.0,,,
0.0,2020-07-13,320_PV_1,6,0.0,,,
0.0,2020-07-13,320_RTPV_1,6,0.0,,,
0.0,2020-07-13,320_RTPV_2,6,0.0,,,
0.0,2020-07-13,320_RTPV_3,6,0.0,,,
0.0,2020-07-13,320_RTPV_4,6,0.0,,,
0.0,2020-07-13,320_RTPV_5,6,0.0,,,
0.0,2020-07-13,320_RTPV_6,6,0.0,,,
-0.0,2020-07-13,322_HYDRO_1,6,32.579167,,,
-0.0,2020-07-13,322_HYDRO_2,6,32.579167,,,
-0.0,2020-07-13,322_HYDRO_3,6,32.579167,,,
-0.0,2020-07-13,322_HYDRO_4,6,32.579167,,,
0.0,2020-07-13,324_PV_1,6,0.0,,,
0.0,2020-07-13,324_PV_2,6,0.0,,,
0.0,2020-07-13,324_PV_3,6,0.0,,,
-0.0,2020-07-13,101_PV_1,7,7.066667,,,
0.0,2020-07-13,101_PV_2,7,6.858333,,,
-0.0,2020-07-13,101_PV_3,7,7.291667,,,
0.0,2020-07-13,101_PV_4,7,7.175,,,
0.0,2020-07-13,102_PV_1,7,6.925,,,
0.0,2020-07-13,102_PV_2,7,6.608333,,,
0.0,2020-07-13,103_PV_1,7,0.283333,,,
0.0,2020-07-13,104_PV_1,7,6.608333,,,
0.0,2020-07-13,113_PV_1,7,22.433333,,,
0.0,2020-07-13,118_RTPV_1,7,0.058333,,,
0.0,2020-07-13,118_RTPV_10,7,0.0,,,
0.0,2020-07-13,118_RTPV_2,7,0.058333,,,
0.0,2020-07-13,118_RTPV_3,7,0.033333,,,
0.0,2020-07-13,118_RTPV_4,7,0.05,,,
0.0,2020-07-13,118_RTPV_5,7,0.025,,,
0.0,2020-07-13,118_RTPV_6,7,0.033333,,,
0.0,2020-07-13,118_RTPV_7,7,0.0,,,
0.0,2020-07-13,118_RTPV_8,7,0.008333,,,
0.0,2020-07-13,118_RTPV_9,7,0.008333,,,
0.0,2020-07-13,119_PV_1,7,0.125,,,
0.0,2020-07-13,122_HYDRO_1,7,38.3875,,,
0.0,2020-07-13,122_HYDRO_2,7,38.3875,,,
0.0,2020-07-13,122_HYDRO_3,7,38.3875,,,
0.0,2020-07-13,122_HYDRO_4,7,38.3875,,,
0.0,2020-07-13,122_HYDRO_5,7,38.3875,,,
0.0,2020-07-13,122_HYDRO_6,7,38.3875,,,
-3e-06,2020-07-13,122_WIND_1,7,153.39167,,,
0.0,2020-07-13,201_HYDRO_4,7,9.208333,,,
0.0,2020-07-13,212_CSP_1,7,0.0,,,
0.0,2020-07-13,213_RTPV_1,7,0.083333,,,
0.0,2020-07-13,215_HYDRO_1,7,9.208333,,,
0.0,2020-07-13,215_HYDRO_2,7,9.208333,,,
0.0,2020-07-13,215_HYDRO_3,7,9.208333,,,
0.0,2020-07-13,215_PV_1,7,34.675,,,
0.0,2020-07-13,222_HYDRO_1,7,9.208333,,,
0.0,2020-07-13,222_HYDRO_2,7,9.208333,,,
0.0,2020-07-13,222_HYDRO_3,7,9.208333,,,
0.0,2020-07-13,222_HYDRO_4,7,9.208333,,,
0.0,2020-07-13,222_HYDRO_5,7,9.208333,,,
0.0,2020-07-13,222_HYDRO_6,7,9.208333,,,
3e-06,2020-07-13,303_WIND_1,7,122.10833,,,
0.0,2020-07-13,308_RTPV_1,7,0.2,,,
-0.0,2020-07-13,309_WIND_1,7,1.591667,,,
0.0,2020-07-13,310_PV_1,7,8.6,,,
0.0,2020-07-13,310_PV_2,7,7.583333,,,
-0.0,2020-07-13,312_PV_1,7,8.3,,,
0.0,2020-07-13,313_PV_1,7,9.108333,,,
0.0,2020-07-13,313_PV_2,7,8.508333,,,
0.0,2020-07-13,313_RTPV_1,7,0.175,,,
0.0,2020-07-13,313_RTPV_10,7,0.325,,,
0.0,2020-07-13,313_RTPV_11,7,0.258333,,,
0.0,2020-07-13,313_RTPV_12,7,0.075,,,
0.0,2020-07-13,313_RTPV_13,7,0.108333,,,
0.0,2020-07-13,313_RTPV_2,7,0.333333,,,
-0.0,2020-07-13,313_RTPV_3,7,0.016667,,,
0.0,2020-07-13,313_RTPV_4,7,0.1,,,
-0.0,2020-07-13,313_RTPV_5,7,0.416667,,,
-0.0,2020-07-13,313_RTPV_6,7,0.366667,,,
-0.0,2020-07-13,313_RTPV_7,7,0.341667,,,
0.0,2020-07-13,313_RTPV_8,7,0.233333,,,
0.0,2020-07-13,313_RTPV_9,7,0.333333,,,
0.0,2020-07-13,314_PV_1,7,8.858333,,,
-0.0,2020-07-13,314_PV_2,7,8.991667,,,
0.0,2020-07-13,314_PV_3,7,8.95,,,
0.0,2020-07-13,314_PV_4,7,11.058333,,,
0.0,2020-07-13,317_WIND_1,7,586.35,,,
0.0,2020-07-13,319_PV_1,7,39.2,,,
0.0,2020-07-13,320_PV_1,7,9.5,,,
0.0,2020-07-13,320_RTPV_1,7,0.125,,,
0.0,2020-07-13,320_RTPV_2,7,0.1,,,
-0.0,2020-07-13,320_RTPV_3,7,0.091667,,,
0.0,2020-07-13,320_RTPV_4,7,0.083333,,,
-0.0,2020-07-13,320_RTPV_5,7,0.091667,,,
-0.0,2020-07-13,320_RTPV_6,7,0.041667,,,
0.0,2020-07-13,322_HYDRO_1,7,35.1875,,,
0.0,2020-07-13,322_HYDRO_2,7,35.1875,,,
0.0,2020-07-13,322_HYDRO_3,7,35.1875,,,
0.0,2020-07-13,322_HYDRO_4,7,35.1875,,,
0.0,2020-07-13,324_PV_1,7,7.075,,,
-0.0,2020-07-13,324_PV_2,7,6.491667,,,
-0.0,2020-07-13,324_PV_3,7,8.791667,,,
0.0,2020-07-13,101_PV_1,8,13.575,,,
-0.0,2020-07-13,101_PV_2,8,13.2,,,
0.0,2020-07-13,101_PV_3,8,13.583333,,,
0.0,2020-07-13,101_PV_4,8,13.183333,,,
-0.0,2020-07-13,102_PV_1,8,12.941667,,,
0.0,2020-07-13,102_PV_2,8,12.033333,,,
-0.0,2020-07-13,103_PV_1,8,7.991667,,,
0.0,2020-07-13,104_PV_1,8,12.733333,,,
0.0,2020-07-13,113_PV_1,8,45.4,,,
-0.0,2020-07-13,118_RTPV_1,8,1.416667,,,
0.0,2020-07-13,118_RTPV_10,8,0.4,,,
0.0,2020-07-13,118_RTPV_2,8,1.408333,,,
0.0,2020-07-13,118_RTPV_3,8,1.4,,,
0.0,2020-07-13,118_RTPV_4,8,1.35,,,
-0.0,2020-07-13,118_RTPV_5,8,1.266667,,,
0.0,2020-07-13,118_RTPV_6,8,1.45,,,
0.0,2020-07-13,118_RTPV_7,8,0.758333,,,
-0.0,2020-07-13,118_RTPV_8,8,0.866667,,,
0.0,2020-07-13,118_RTPV_9,8,1.1,,,
-0.0,2020-07-13,119_PV_1,8,8.216667,,,
0.0,2020-07-13,122_HYDRO_1,8,37.7,,,
0.0,2020-07-13,122_HYDRO_2,8,37.7,,,
0.0,2020-07-13,122_HYDRO_3,8,37.7,,,
0.0,2020-07-13,122_HYDRO_4,8,37.7,,,
0.0,2020-07-13,122_HYDRO_5,8,37.7,,,
0.0,2020-07-13,122_HYDRO_6,8,37.7,,,
-3e-06,2020-07-13,122_WIND_1,8,146.49167,,,
0.0,2020-07-13,201_HYDRO_4,8,14.5,,,
0.0,2020-07-13,212_CSP_1,8,0.0,,,
-0.0,2020-07-13,213_RTPV_1,8,2.066667,,,
0.0,2020-07-13,215_HYDRO_1,8,14.5,,,
0.0,2020-07-13,215_HYDRO_2,8,14.5,,,
0.0,2020-07-13,215_HYDRO_3,8,14.5,,,
0.0,2020-07-13,215_PV_1,8,63.85,,,
0.0,2020-07-13,222_HYDRO_1,8,14.5,,,
0.0,2020-07-13,222_HYDRO_2,8,14.5,,,
0.0,2020-07-13,222_HYDRO_3,8,14.5,,,
0.0,2020-07-13,222_HYDRO_4,8,14.5,,,
0.0,2020-07-13,222_HYDRO_5,8,14.5,,,
0.0,2020-07-13,222_HYDRO_6,8,14.5,,,
-0.0,2020-07-13,303_WIND_1,8,56.116667,,,
-0.0,2020-07-13,308_RTPV_1,8,10.816667,,,
0.0,2020-07-13,309_WIND_1,8,3.883333,,,
0.0,2020-07-13,310_PV_1,8,21.85,,,
-0.0,2020-07-13,310_PV_2,8,21.491667,,,
-0.0,2020-07-13,312_PV_1,8,25.916667,,,
0.0,2020-07-13,313_PV_1,8,27.85,,,
0.0,2020-07-13,313_PV_2,8,27.833333,,,
0.0,2020-07-13,313_RTPV_1,8,10.45,,,
0.0,2020-07-13,313_RTPV_10,8,9.275,,,
0.0,2020-07-13,313_RTPV_11,8,9.65,,,
0.0,2020-07-13,313_RTPV_12,8,3.683333,,,
0.0,2020-07-13,313_RTPV_13,8,3.883333,,,
0.0,2020-07-13,313_RTPV_2,8,9.208333,,,
0.0,2020-07-13,313_RTPV_3,8,6.575,,,
0.0,2020-07-13,313_RTPV_4,8,8.258333,,,
0.0,2020-07-13,313_RTPV_5,8,9.333333,,,
0.0,2020-07-13,313_RTPV_6,8,8.458333,,,
-0.0,2020-07-13,313_RTPV_7,8,9.2,,,
0.0,2020-07-13,313_RTPV_8,8,7.8,,,
-0.0,2020-07-13,313_RTPV_9,8,7.841667,,,
0.0,2020-07-13,314_PV_1,8,23.775,,,
0.0,2020-07-13,314_PV_2,8,22.458333,,,
-0.0,2020-07-13,314_PV_3,8,28.541667,,,
0.0,2020-07-13,314_PV_4,8,25.825,,,
-3e-06,2020-07-13,317_WIND_1,8,571.66667,,,
0.0,2020-07-13,319_PV_1,8,91.075,,,
-0.0,2020-07-13,320_PV_1,8,22.291667,,,
0.0,2020-07-13,320_RTPV_1,8,3.933333,,,
-0.0,2020-07-13,320_RTPV_2,8,4.075,,,
0.0,2020-07-13,320_RTPV_3,8,4.25,,,
0.0,2020-07-13,320_RTPV_4,8,3.975,,,
0.0,2020-07-13,320_RTPV_5,8,4.283333,,,
0.0,2020-07-13,320_RTPV_6,8,1.508333,,,
0.0,2020-07-13,322_HYDRO_1,8,38.383333,,,
0.0,2020-07-13,322_HYDRO_2,8,38.383333,,,
0.0,2020-07-13,322_HYDRO_3,8,38.383333,,,
0.0,2020-07-13,322_HYDRO_4,8,38.383333,,,
-0.0,2020-07-13,324_PV_1,8,22.025,,,
0.0,2020-07-13,324_PV_2,8,21.175,,,
-0.0,2020-07-13,324_PV_3,8,21.166667,,,
0.0,2020-07-13,101_PV_1,9,17.175,,,
0.0,2020-07-13,101_PV_2,9,17.158333,,,
0.0,2020-07-13,101_PV_3,9,17.25,,,
0.0,2020-07-13,101_PV_4,9,16.725,,,
0.0,2020-07-13,102_PV_1,9,16.45,,,
0.0,2020-07-13,102_PV_2,9,14.283333,,,
-0.0,2020-07-13,103_PV_1,9,20.991667,,,
0.0,2020-07-13,104_PV_1,9,16.525,,,
-0.0,2020-07-13,113_PV_1,9,57.15,,,
0.0,2020-07-13,118_RTPV_1,9,3.358333,,,
0.0,2020-07-13,118_RTPV_10,9,0.533333,,,
0.0,2020-07-13,118_RTPV_2,9,3.0,,,
0.0,2020-07-13,118_RTPV_3,9,3.275,,,
